product_name, rating, specs
OPPO R17 (Ambient Blue| 128 GB),none,8 GB RAM | 128 GB ROM |16.26 cm (6.4 inch) Display16MP Rear Camera3500 mAh Battery1 year manufacturer warranty
Vivo V7 (Gold| 32 GB),4.4,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD Display16MP Rear Camera | 24MP Front Camera3000 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Vivo S1 (Diamond Black| 128 GB),4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.21 cm (6.38 inch) Full HD+ Display16MP + 8MP + 2MP | 32MP Front Camera4500 mAh Lithium Polymer BatteryHelio P65 (MT6768) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Vivo S1 (Skyline Blue| 128 GB),4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.21 cm (6.38 inch) Full HD+ Display16MP + 8MP + 2MP | 32MP Front Camera4500 mAh Lithium Polymer BatteryHelio P65 (MT6768) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Samsung Galaxy S3 Neo (Marble White| 16 GB),4.2,1.5 GB RAM | 16 GB ROM | Expandable Upto 64 GB12.19 cm (4.8 inch) HD Display8MP Rear Camera | 1.9MP Front Camera2100 mAh Li-ion BatteryCortex-A7 Processor1 Year for Mobile & 6 Months for Accessories
Vivo V7+ (Gold| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD Display16MP Rear Camera | 24MP Front Camera3225 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Moto G6 (Indigo Black| 64 GB),4.2,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD+ Display12MP + 5MP | 16MP Front Camera3000 mAh Battery12 Months Brand Warranty
Gionee M7 Power (Gold| 64 GB),4.2,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh Li-poly BatteryQualcomm Snapdragon MSM8940 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Nokia 7.1 (Steel| 64 GB),4.2,4 GB RAM | 64 GB ROM |14.83 cm (5.84 inch) Full HD+ Display12MP + 5MP | 8MP Front Camera3060 mAh BatteryQualcomm Snapdragon 636 Processor1 year manufacturer warranty for device and 6 months for accessories
OPPO F3 Plus (Gold| 64 GB),4.3,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD Display16MP Rear Camera | 16MP + 8MP Dual Front Camera4000 mAh BatteryQualcomm MSM8976 Pro Snapdragon 653 octa-core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Vivo V5s Perfect Selfie (Crown Gold| 64 GB),4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 20MP Front Camera3000 mAh Li-Ion BatteryMediaTek MT6750 64-bit Octa Core 1.5GHz ProcessorBrand Warranty of 1 Year
Vivo V5s Perfect Selfie (Matte Black| 64 GB),4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 20MP Front Camera3000 mAh Li-Ion BatteryMediaTek MT6750 64-bit Octa Core 1.5GHz ProcessorBrand Warranty of 1 Year
Vivo V7+ (Matte Black| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD Display16MP Rear Camera | 24MP Front Camera3225 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
OPPO F5 Youth (Black| 32 GB),4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD+ Display13MP Rear Camera | 16MP Front Camera3200 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Asus Zenfone 2 ZE551ML (Silver| 64 GB),3.9,4 GB RAM | 64 GB ROM | Expandable Upto 64 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-Polymer BatteryIntel Atom Z3580 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
OPPO F7 (Black| 128 GB),4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB15.82 cm (6.23 inch) Full HD+ Display16MP Rear Camera | 25MP Front Camera3400 mAh BatteryMTK P60 Octa Core 2.0 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
LG Q Stylus (Black| 32 GB),3.8,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB15.75 cm (6.2 inch) Full HD+ Display16MP Rear Camera | 8MP Front Camera3300 mAh BatteryMediaTek MTK 6750S 1.5 Ghz Octa-core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Moto X (2nd Generation) (Black Leather| 16 GB),4.2,2 GB RAM | 16 GB ROM |13.21 cm (5.2 inch) Full HD Display13MP Rear Camera | 2MP Front Camera2300 mAh Li-Ion BatteryQualcomm Snapdragon 801 MSM8974-AC Processor1 Year Manufacturer Warranty
Moto X (2nd Generation) (Black| 32 GB),4.2,2 GB RAM | 32 GB ROM |13.21 cm (5.2 inch) Full HD Display13MP Rear Camera | 2MP Front Camera2300 mAh Li-Ion BatteryQualcomm Snapdragon 801 MSM8974-AC Processor1 Year Manufacturer Warranty
OPPO F3 (Rose Gold| 64 GB),4.3,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 16MP + 8MP Dual Front Camera3200 mAh BatteryMediatek MT6750T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Samsung Galaxy A6 (Blue| 64 GB),4.4,4 GB RAM | 64 GB ROM |14.22 cm (5.6 inch) Display16MP Rear Camera | 16MP Front Camera3000 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Huawei Nova 3i (Black| 128 GB),4.3,4 GB RAM | 128 GB ROM |16.0 cm (6.3 inch) Display16MP Rear Camera3340 mAh Battery1 Year Warranty
Samsung Galaxy S7 (Gold Platinum| 32 GB),4.4,4 GB RAM | 32 GB ROM | Expandable Upto 200 GB12.95 cm (5.1 inch) Quad HD Display12MP Rear Camera | 5MP Front Camera3000 mAh Li-Ion BatteryExynos 8890 Octa Core 2.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
OPPO F5 (Black| 32 GB),4.4,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD+ Display16MP Rear Camera | 20MP Front Camera3200 mAh BatteryMediatek MT6763T Octa Core 2.5 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Moto X4 (Super Black| 64 GB),4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB13.21 cm (5.2 inch) Full HD Display12MP + 8MP | 16MP Front Camera3000 mAh BatteryQualcomm Snapdragon 630 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
OPPO F3 (Black| 64 GB),4.3,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 16MP + 8MP Dual Front Camera3200 mAh BatteryMediatek MT6750T Octa Core 1.5GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Gionee S6 Pro (Gold| 64 GB),3.6,4 GB RAM | 64 GB ROM |13.97 cm (5.5 inch) Display13MP Rear Camera3130 mAh Battery1 Year Gionee Warranty
Samsung Galaxy J8 (Blue| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display16MP + 5MP | 16MP Front Camera3500 mAh BatteryQualcomm Snapdragon SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Gionee A1 (Black| 64 GB),4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 16MP Front Camera4010 mAh Li-Ion Polymer BatteryMediaTek MT6755 Helio P10 Octa Core 2.0GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Gionee S6 Pro (Gold| 32 GB),3.6,4 GB RAM | 32 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3130 mAh BatteryMediaTek Helio P10 MTK6755m 64-bit ProcessorBrand Warranty of 1 Year
Samsung Galaxy J8 (Gold| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display16MP + 5MP | 16MP Front Camera3500 mAh BatteryQualcomm Snapdragon SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Samsung Galaxy J7 Pro (Black| 64 GB),4.4,3 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 13MP Front Camera3600 mAh BatteryExynos Octa-Core 1.6GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Vivo V7 (Matte Black| 32 GB),4.4,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD Display16MP Rear Camera | 24MP Front Camera3000 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Samsung Galaxy S6 (Blue Topaz| 32 GB),4,3 GB RAM | 32 GB ROM |12.95 cm (5.1 inch) Quad HD Display16MP Rear Camera | 5MP Front Camera2550 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Samsung Galaxy A8 Star (White| 64 GB),4.3,6 GB RAM | 64 GB ROM |16.0 cm (6.3 inch) Display24MP Rear Camera3700 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Asus 6Z (Black| 128 GB),4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.23 cm (6.39 inch) Full HD+ Display48MP + 13MP | 48MP + 13MP Dual Front Camera5000 mAh BatteryQualcomm SD 855 ProcessorFlip CameraBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
OnePlus 6T (Midnight Black| 128 GB),4.5,8 GB RAM | 128 GB ROM |16.28 cm (6.41 inch) Display16 MP + 20 MP | 16MP Front Camera3700 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Nubia Red Magic 3 (Red| 128 GB),4.3,8 GB RAM | 128 GB ROM |16.76 cm (6.6 inch) Full HD Display48MP Rear Camera | 16MP Front Camera5000 mAh Li-ion Polymer BatteryQualcomm Snapdragon 855 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
LG G2 D802 (Black Gold| 16 GB),4.5,2 GB RAM | 16 GB ROM |13.21 cm (5.2 inch) Full HD Display13MP Rear Camera | 2.1MP Front Camera3000 mAh SiO+ Li-Polymer BatteryQualcomm Snapdragon 800 Processor1 Year for Mobile & 6 Months for Accessories
Samsung Galaxy A9 (Lemonade Blue| 128 GB),4.3,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.0 cm (6.3 inch) Full HD+ Display24MP + 5MP + 10MP + 8MP | 24MP Front Camera3800 mAh Lithium-ion BatteryQualcomm Snapdragon 660 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Moto Turbo (Black| 64 GB),4.2,3 GB RAM | 64 GB ROM |13.21 cm (5.2 inch) Quad HD Display21MP Rear Camera | 2MP Front Camera3900 mAh BatteryQualcomm Snapdragon 805 QSC 8084 ProcessorBrand Warranty of 1 Year
LG G7 ThinQ (Platinum| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB15.49 cm (6.1 inch) Quad HD+ Display16MP + 16MP | 8MP Front Camera3000 mAh Li-ion BatteryQualcomm Snapdragon 845 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Samsung Galaxy S7 Edge (Gold Platinum| 32 GB),4.4,4 GB RAM | 32 GB ROM | Expandable Upto 200 GB13.97 cm (5.5 inch) Quad HD Display12MP Rear Camera | 5MP Front Camera3600 mAh Li-Ion BatteryExynos 8890 Octa Core 2.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Samsung Galaxy S7 Edge (Black Onyx| 32 GB),4.4,4 GB RAM | 32 GB ROM | Expandable Upto 200 GB13.97 cm (5.5 inch) Quad HD Display12MP Rear Camera | 5MP Front Camera3600 mAh Li-Ion BatteryExynos 8890 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Samsung Galaxy A8 Star (Black| 64 GB),4.3,6 GB RAM | 64 GB ROM |16.0 cm (6.3 inch) Display24MP Rear Camera3700 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Realme X2 (Pearl Blue| 64 GB),4.6,4 GB RAM | 64 GB ROM |16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 32MP Front Camera4000 mAh BatteryQualcomm Snapdragon 730G Processor30W VOOC 4.0 Fast ChargerBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Vivo Z1Pro (Sonic Black| 128 GB),4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP + 8MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon 712 AIE Octa Core 2.3GHz ProcessorFast ChargingTriple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Vivo Z1x (Phantom Purple| 128 GB),4.5,4 GB RAM | 128 GB ROM |16.21 cm (6.38 inch) Full HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4500 mAh Li-ion BatteryQualcomm Snapdragon 712 AIE Processor22.5 W Vivo Flash ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories
Realme XT (Pearl Blue| 64 GB),4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Display64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera4000 mAh BatteryQualcomm 712 ProcessorFHD+ Super AMOLED DisplayIn Display Fingerprint SensorBrand warranty of 1 year for mobile and 6 months for accessories
Realme XT (Pearl Blue| 128 GB),4.5,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Display64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera4000 mAh BatteryQualcomm 712 ProcessorFHD+ Super AMOLED DisplayIn Display Fingerprint SensorBrand warranty of 1 year for mobile and 6 months for accessories
Realme X2 (Pearl White| 64 GB),4.6,4 GB RAM | 64 GB ROM |16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 32MP Front Camera4000 mAh BatteryQualcomm Snapdragon 730G Processor30W VOOC 4.0 Fast ChargerBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Redmi Note 8 (Cosmic Purple| 128 GB),4.5,6 GB RAM | 128 GB ROM |16.0 cm (6.3 inch) Display48MP Rear Camera4000 mAh Battery1 year
Vivo Z1Pro (Sonic Blue| 128 GB),4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP + 8MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon 712 AIE Octa Core 2.3GHz ProcessorFast ChargingTriple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Vivo Y15 (Aqua Blue| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2MP + 8MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Vivo Y15 (Burgundy Red| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2MP + 8MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Redmi Note 8 Pro (Electric Blue| 64 GB),4.5,6 GB RAM | 64 GB ROM | Expandable Upto 128 GB16.59 cm (6.53 inch) Full HD+ Display64MP + 8MP4500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Redmi Note 8 Pro (Gamma Green| 128 GB),4.5,6 GB RAM | 128 GB ROM | Expandable Upto 128 GB16.59 cm (6.53 inch) Full HD+ Display64MP + 8MP4500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Vivo Z1x (Phantom Purple| 128 GB),4.4,6 GB RAM | 128 GB ROM |16.21 cm (6.38 inch) Full HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4500 mAh Li-ion BatteryQualcomm Snapdragon 712 AIE Processor22.5 W Vivo Flash ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories
Vivo Z1x (Fusion Blue| 64 GB),4.4,6 GB RAM | 64 GB ROM |16.21 cm (6.38 inch) Full HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4500 mAh Li-ion BatteryQualcomm Snapdragon 712 AIE Processor22.5 W Vivo Flash ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories
OPPO A7 (Glaze Blue| 64 GB),4.3,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 16MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
Redmi Note 8 Pro (Electric Blue| 128 GB),4.5,8 GB RAM | 128 GB ROM | Expandable Upto 128 GB16.59 cm (6.53 inch) Full HD+ Display64MP + 8MP4500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Note 8 Pro (Electric Blue| 64 GB),4.6,6 GB RAM | 64 GB ROM | Expandable Upto 128 GB16.59 cm (6.53 inch) Full HD+ Display64MP + 8MP4500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Realme X (Polar White| 128 GB),4.5,8 GB RAM | 128 GB ROM |16.59 cm (6.53 inch) Full HD+ Display48MP + 5MP | 16MP Front Camera3765 mAh BatteryQualcomm Snapdragon 710 Octa Core 2.2 GHz AIE ProcessorIn-display Fingerprint SensorVooC Flash Charge 3.0Super AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Redmi Note 8 Pro (Shadow Black| 64 GB),4.5,6 GB RAM | 64 GB ROM | Expandable Upto 128 GB16.59 cm (6.53 inch) Full HD+ Display64MP + 8MP4500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Huawei Y9 Prime 2019 (Sapphire Blue| 128 GB),4.3,4 GB RAM | 128 GB ROM |16.74 cm (6.59 inch) Full HD+ Display16MP + 8MP + 2MP | 16MP Front Camera4000 mAh BatteryHiSilicon Kirin 710F AI Chipset with Dual-NPU ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and 3 Months on Accessories (Data Cable)
OPPO A5s (Green| 64 GB),4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMTK MT6765 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
OPPO A5 (Diamond Red| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
OPPO A7 (Glaze Blue| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 16MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
OPPO A5 (Diamond Blue| 64 GB),4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
OPPO A5 2020 (Mirror Black| 64 GB),4.4,4 GB RAM | 64 GB ROM |16.51 cm (6.5 inch) Display12MP + 8MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Mi A3 (Not just Blue| 128 GB),4.3,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB15.44 cm (6.08 inch) HD+ Display48MP + 8MP + 2MP | 32MP Front Camera4030 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
OPPO A9 2020 (Vanilla Mint| 128 GB),4.3,4 GB RAM | 128 GB ROM |16.56 cm (6.52 inch) HD Display48MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm SM6125 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
OPPO A5 2020 (Mirror Black| 64 GB),4.4,3 GB RAM | 64 GB ROM |16.51 cm (6.5 inch) Display12MP + 8MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Samsung Galaxy M30s (Blue| 64 GB),4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD Display48MP Rear Camera | 16MP Front Camera6000 mAh BatteryExynos 9611 Processor1 Year Manufacturer Warranty
Redmi Note 5 Pro (Gold| 64 GB),4.5,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Nokia 6.2 (Black| 64 GB),4.2,4 GB RAM | 64 GB ROM |16.0 cm (6.3 inch) Full HD+ Display16MP + 5MP + 8MP | 8MP Front Camera3500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Redmi K20 (Flame Red| 64 GB),4.5,6 GB RAM | 64 GB ROM |16.23 cm (6.39 inch) Full HD+ Display48MP + 13MP + 8MP | 20MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 730 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
